No,Content Id,Description,Sub Category,Category,Vendor,Category,Circle
334,90440,Shivadhyana,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,Polytone,
335,90429,Prabhu Prananatha,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,Polytone,
336,90385,Bramha Murari,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,Polytone,
337,90384,Om Namaha Shivay,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,Polytone,
338,90349,Shiv Mahapuraan,Shiv Amritvani,Devotional,T-series,Polytone,
339,90347,Subah Se Pehle Pehle,Shiv Amritvani,Devotional,T-series,Polytone,
340,90346,Mahaguni Mahadev Prabhu,Shiv Amritvani,Devotional,T-series,Polytone,
341,90345,Subah Subah Lo Shiv Ka Naam,Shiv Amritvani,Devotional,T-series,Polytone,
342,90341,Shiv Vivah,Shiv Amritvani,Devotional,T-series,Polytone,
343,90336,Shiv Amritwani,Shiv Amritvani,Devotional,T-series,Polytone,
344,90334,Tum Parnay Sagar Ho Priyatam,Shiv Amritvani,Devotional,T-series,Polytone,
345,90332,Sundar Sundar Naam,Shiv Amritvani,Devotional,T-series,Polytone,
346,90330,Prem Se Badhkar Nahi Hai Jogi,Shiv Amritvani,Devotional,T-series,Polytone,
347,90283,Aashutosh Shashank Shekhar,Shiv Amritvani,Devotional,T-series,Polytone,
348,90281,Bum Bum Bhola Bhandari,Shiv Amritvani,Devotional,T-series,Polytone,
349,90280,Jhoom Ke Nacho Rang Jamalo,Shiv Amritvani,Devotional,T-series,Polytone,
350,90279,Aaj Jana Sakhi Ko Sasural,Shiv Amritvani,Devotional,T-series,Polytone,
351,90272,Bhole Tum Bin Hum Hain Anaath,Shiv Amritvani,Devotional,T-series,Polytone,
352,90271,Bhaili Fulwa Ki Barkha Hamaar Angna,Shiv Amritvani,Devotional,T-series,Polytone,
353,90269,Jhule Re Jhula Jhule Re,Shiv Amritvani,Devotional,T-series,Polytone,
354,83350,Bum Bhole Shivdani,Subah Subah Le Shiv Ka Naam Vol 1,Hindi,T-series,Polytone,
355,83347,Jai Shiv Shankar Jai Bhole Baba,Subah Subah Le Shiv Ka Naam Vol 1,Hindi,T-series,Polytone,
356,83343,Baba Bhole Shankar Rakho,Subah Subah Le Shiv Ka Naam Vol 1,Hindi,T-series,Polytone,
357,83336,Subah Subah Le Shiv Ka Naam,Subah Subah Le Shiv Ka Naam Vol 1,Hindi,T-series,Polytone,
358,83332,Mahadev Shankar Hai Jag Se Nirale,Subah Subah Le Shiv Ka Naam Vol 1,Hindi,T-series,Polytone,
359,83326,Chalo Bhole Baba Ke Dware,Subah Subah Le Shiv Ka Naam Vol 1,Hindi,T-series,Polytone,
360,83324,Hey Bhole Shankar Padharo,Subah Subah Le Shiv Ka Naam Vol 1,Hindi,T-series,Polytone,
361,81218,Mahabaleshwar,Shiv Mahima,Devotional,T-series,Polytone,
362,81217,Keertan2,Shiv Mahima,Devotional,T-series,Polytone,
363,81209,Keertan,Shiv Mahima,Devotional,T-series,Polytone,
364,81206,Aarti Om Jai Shiv Omkara,Shiv Mahima,Devotional,T-series,Polytone,
365,81202,Kalyankaari Devta,Shiv Mahima,Devotional,T-series,Polytone,
366,81196,He Shiv Shankar,Shiv Mahima,Devotional,T-series,Polytone,
367,81187,Bail Ki Sawaari,Shiv Mahima,Devotional,T-series,Polytone,
368,81180,Dam-Dam Damru,Shiv Mahima,Devotional,T-series,Polytone,
369,81178,Shiv Shankar Rakhvala,Shiv Mahima,Devotional,T-series,Polytone,
370,81177,Prem Se Tu Gaa,Shiv Mahima,Devotional,T-series,Polytone,
371,81172,He Ganga,Shiv Mahima,Devotional,T-series,Polytone,
372,63964,Datta Jayantila Chal,Brahma Vishnu Shivhar Majha Datta Digambar,Marathi,T-series,Polytone,
373,63300,Shresth Jagamadhi Tharali,Brahma Vishnu Shivhar Majha Datta Digambar,Devotional,T-series,Polytone,
374,63299,Gadi Nighali Gangapurala,Brahma Vishnu Shivhar Majha Datta Digambar,Devotional,T-series,Polytone,
375,63274,Brahma Vishnu Shivhar,Brahma Vishnu Shivhar Majha Datta Digambar,Marathi,T-series,Polytone,
376,63264,Palkhila Nachayach,Brahma Vishnu Shivhar Majha Datta Digambar,Devotional,T-series,Polytone,
377,63257,Dattache He Sthan,Brahma Vishnu Shivhar Majha Datta Digambar,Devotional,T-series,Polytone,
378,63254,Dattarajgururajmajhe,Brahma Vishnu Shivhar Majha Datta Digambar,Devotional,T-series,Polytone,
379,63252,Anusayechya Aashrmala,Brahma Vishnu Shivhar Majha Datta Digambar,Devotional,T-series,Polytone,
380,63251,Anusayechya Aashrmala,Brahma Vishnu Shivhar Majha Datta Digambar,Marathi,T-series,Polytone,
381,63250,Datta Jayantila Chal,Brahma Vishnu Shivhar Majha Datta Digambar,Devotional,T-series,Polytone,
382,63249,Brahma Vishnu Shivhar,Brahma Vishnu Shivhar Majha Datta Digambar,Devotional,T-series,Polytone,
383,63148,Utaro Aarti Bhole Nath Ki,Om Namah Shivay,Devotional,T-series,Polytone,
384,63146,Uma Mori Yeh Hai Binti,Om Namah Shivay,Devotional,T-series,Polytone,
385,63141,Shiv Shiv Shiv,Om Namah Shivay,Devotional,T-series,Polytone,
386,63121,Bambvare Aap Ke Nath Bhavani,Om Namah Shivay,Devotional,T-series,Polytone,
387,63117,Le Ke Man Main Aitbaar,Om Namah Shivay,Devotional,T-series,Polytone,
388,63091,Shivratri Mahashivratri,Om Namah Shivay,Devotional,T-series,Polytone,
389,41637,Mast Galanga Jata Mein,Shiv Ki Dulhaniya,Devotional,T-series,Polytone,
390,41636,Beda Par Hoi Jala,Shiv Ki Dulhaniya,Devotional,T-series,Polytone,
391,41635,Baba Khoj Tod Aaja,Shiv Ki Dulhaniya,Devotional,T-series,Polytone,
392,41634,Ratipuwai Lowa Shivarei,Om Namah Shivay,Devotional,T-series,Polytone,
393,41633,Pradtidin Puja Karo,Om Namah Shivay,Devotional,T-series,Polytone,
394,41632,O Mahadev Gosaai,Om Namah Shivay,Devotional,T-series,Polytone,
395,41631,Moito Shivrei Hau,Om Namah Shivay,Devotional,T-series,Polytone,
396,41629,Shiv Ke Dulhaniya,Shiv Ki Dulhaniya,Devotional,T-series,Polytone,
397,41628,Devghar Mein Lagal Ba,Shiv Ki Dulhaniya,Devotional,T-series,Polytone,
398,41627,Bol Bum Bum Boli,Shiv Ki Dulhaniya,Devotional,T-series,Polytone,
399,41626,Bhai Dagari Bata De,Shiv Ki Dulhaniya,Devotional,T-series,Polytone,
400,41623,Shivar Naam Lowa,Om Namah Shivay,Devotional,T-series,Polytone,
401,41622,Mahadev Gosaair,Om Namah Shivay,Devotional,T-series,Polytone,
402,41566,Baiju Baba Kaile Baje Phone,Shiv Ki Dulhaniya,Devotional,T-series,Polytone,
403,41565,Kanwar Leke Shiv Darbar,Shiv Ki Dulhaniya,Devotional,T-series,Polytone,
404,41493,Hey Shivpita Paramaatma,Om Namah Shivay,Devotional,T-series,Polytone,
405,41492,Bisaari Pao Sasa Sukh,Om Namah Shivay,Devotional,T-series,Polytone,
406,27743,Jai Shiv Shankar,Shiv Aaradhana,Devotional,T-series,Polytone,
407,27741,Jai Bhole Jai Bhandari,Shiv Aaradhana,Devotional,T-series,Polytone,
408,27738,Hey Shambhu Baba Mere,Shiv Aaradhana,Devotional,T-series,Polytone,
409,27736,Dum Dum Shiv Ka,Shiv Aaradhana,Devotional,T-series,Polytone,
410,27734,Chalo Shiv Shankar Ke,Shiv Aaradhana,Devotional,T-series,Polytone,
411,27730,Chalo Bhole Ke Dware,Shiv Gungaan,Devotional,T-series,Polytone,
412,27728,Bhole Ne Bulaya Chal,Shiv Gungaan,Devotional,T-series,Polytone,
413,25312,Tu Shiv Ka Naam Liye,Shiv Sadhana,Devotional,T-series,Polytone,
414,25311,Shiv Sumiran Se,Shiv Sadhana,Devotional,T-series,Polytone,
415,25310,Shiv Sadhana Se Badhakar,Shiv Sadhana,Devotional,T-series,Polytone,
416,25309,Shiv Aa Jao,Shiv Sadhana,Devotional,T-series,Polytone,
417,25308,Parvati Ki Bholi Surat,Shiv Sadhana,Devotional,T-series,Polytone,
418,25307,He Devo Ke Dev Mahadev,Shiv Sadhana,Devotional,T-series,Polytone,
419,25306,He Dayavan Shiv,Shiv Sadhana,Devotional,T-series,Polytone,
420,25305,Dam Dam Damru,Shiv Sadhana,Devotional,T-series,Polytone,
421,25304,Bhakti Ek Shiv Ka,Shiv Sadhana,Devotional,T-series,Polytone,
422,25097,Shiv Ke Pratap Ki,Shiv Pooja,Devotional,T-series,Polytone,
423,25096,Satyam Shivam,Shiv Pooja,Devotional,T-series,Polytone,
424,25095,Satyam Shivam Sundaram,Shiv Pooja,Devotional,T-series,Polytone,
425,25094,Jai Shiv,Shiv Pooja,Devotional,T-series,Polytone,
426,25093,Hey Shiv,Shiv Pooja,Devotional,T-series,Polytone,
427,25092,Hey Prabhu,Shiv Pooja,Devotional,T-series,Polytone,
428,25091,Hey Devon,Shiv Pooja,Devotional,T-series,Polytone,
429,25090,Darshan Do,Shiv Pooja,Devotional,T-series,Polytone,
430,25089,Chaliye Shiv,Shiv Pooja,Devotional,T-series,Polytone,
431,25031,Wah Wah Raja Himachal,Bolo Om Namah Shivay,Devotional,T-series,Polytone,
432,25030,Teri Jai,Bolo Om Namah Shivay,Devotional,T-series,Polytone,
433,25029,Shiv Bhola Bhandari,Bolo Om Namah Shivay,Devotional,T-series,Polytone,
434,25028,Rang Rangili,Bolo Om Namah Shivay,Devotional,T-series,Polytone,
435,25025,Kailash Parvat,Bolo Om Namah Shivay,Devotional,T-series,Polytone,
436,25021,Jis Rah Kanwariya Chalte,Bolo Om Namah Shivay,Devotional,T-series,Polytone,
437,25018,Jay Ho Bholenath,Bolo Om Namah Shivay,Devotional,T-series,Polytone,
438,25014,Ik Din Gaura Parvati,Bolo Om Namah Shivay,Devotional,T-series,Polytone,
439,25012,Heere Mein Nahin Moti,Bolo Om Namah Shivay,Devotional,T-series,Polytone,
440,25011,Bolo Om Namah Shivay,Bolo Om Namah Shivay,Devotional,T-series,Polytone,
441,14428,Om Namah Shivay,Om Namah Shivay,Devotional,T-series,Polytone,
442,13133,Shree Shiv Chalisa,Shiv Chalisa,Devotional,T-series,Polytone,
443,13008,Shree Shiv Ji Ki Aarti,Shiv Chalisa,Devotional,T-series,Polytone,
444,1738405,Hey Uma,Shiv Shankara,Devotional,Digitalking,Truetone,
445,1738386,Tume Thau Thau,Shiv Shankara,Devotional,Digitalking,Truetone,
446,1738374,Samshan Ghat,Shiv Shankara,Devotional,Digitalking,Truetone,
447,1738371,Shiv Mahima Pravchan IV,Shiv Mahima II,Devotional,Digitalking,Truetone,
448,1738347,Shiv Mahima Pravchan II,Shiv Mahima I,Devotional,Digitalking,Truetone,
449,1738341,Mastak Re,Shiv Shankara,Devotional,Digitalking,Truetone,
450,1738333,Gaganare Leha,Shiv Shankara,Devotional,Digitalking,Truetone,
451,1738308,Shiv Mahima Pravchan I,Shiv Mahima I,Devotional,Digitalking,Truetone,
452,1738260,Hintudi Salare,Shiv Shankara,Devotional,Digitalking,Truetone,
453,1738185,Har Har Mahadeva,Shiv Shankara,Devotional,Digitalking,Truetone,
454,1738175,Shiv Mahima Pravchan III,Shiv Mahima II,Devotional,Digitalking,Truetone,
455,1738154,Keu Thare,Shiv Shankara,Devotional,Digitalking,Truetone,
456,1722750,Ye Hai Santo Ki Vaani,Maine Shiv Se Lagai Lagan,Devotional,T-series,Truetone,
457,1722747,Mere Manveena Ke Taare,Maine Shiv Se Lagai Lagan,Devotional,T-series,Truetone,
458,1722700,Hey Bholenath Teri Mahima,Maine Shiv Se Lagai Lagan,Devotional,T-series,Truetone,
459,1722692,Mahadyalu Shiv Bhole Ka,Maine Shiv Se Lagai Lagan,Devotional,T-series,Truetone,
460,1722668,Vinti Hamari Suno,Maine Shiv Se Lagai Lagan,Devotional,T-series,Truetone,
461,1722657,Shiv Ji Ki Chali Re Sawari,Maine Shiv Se Lagai Lagan,Devotional,T-series,Truetone,
462,1722613,Suraj Jab Palkein Khole,Maine Shiv Se Lagai Lagan,Devotional,T-series,Truetone,
463,1722493,Chandrabhal Pe Shankh Jata Mein,Maine Shiv Se Lagai Lagan,Devotional,T-series,Truetone,
464,1685503,Shiv Shankar Me He Maa,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
465,1685096,Kon Madari Aaya,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Truetone,
466,1685027,Bhang Maine Pyadiye,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
467,1684941,Samjhaiye Re Ganesh,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Truetone,
468,1684766,Raja Dakash Ne,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
469,1684755,Tu Raja Ki Chori,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
470,1684684,Mera Roj Rahe Se Rola,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Truetone,
471,1684662,Shiv Ko Hi Mala Pahanaoungi,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Truetone,
472,1684594,Suno Ho Ri Su Deewani,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
473,1684572,Tera Shyana Huaa Ganesh,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Truetone,
474,1684553,Tu Avdut Mahatma Yogi,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Truetone,
475,1684445,Maine Bhola Mile Na,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
476,1684439,He Shiv Shankar Tera,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
477,1684365,Yo Ke Kra Ho Bta De,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
478,1684364,Sun Bholenath Chaly Ne,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
479,1684363,Nache Bhola Cham Cham,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
480,1684349,Maharani Tu Dub Gai Ree,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Truetone,
481,1684311,Nandi Ne Dhamkaiye Matna,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Truetone,
482,1684307,Bhola Mera Badra,Gora Shiv Ki Deewani,Devotional,Digitalking,Truetone,
483,1673834,Karpurgavram (Shiv Shakti Mil Jaye),Shivjogi Matwala,Devotional,T-series,Truetone,
484,1665666,Shivratri Ka Pawan,Shivjogi Matwala,Devotional,T-series,Truetone,
485,1665652,Shiv Shakti Mil Jaay,Shivjogi Matwala,Devotional,T-series,Truetone,
486,1665651,Chal Bhole Ke Dwar,Shivjogi Matwala,Devotional,T-series,Truetone,
487,1665613,Shivjogi Matwala,Shivjogi Matwala,Devotional,T-series,Truetone,
488,1665610,Main Pardesi Hoon,Shivjogi Matwala,Devotional,T-series,Truetone,
489,1665607,Shri Om Namah Shivaay,Shivjogi Matwala,Devotional,T-series,Truetone,
490,1665593,Subah Subah Tu Nis Din F,Shivjogi Matwala,Devotional,T-series,Truetone,
491,1665574,Chali Shiv Shambhu Ki,Shivjogi Matwala,Devotional,T-series,Truetone,
492,1665573,Shiv Aarti Gaao,Shivjogi Matwala,Devotional,T-series,Truetone,
493,1665569,Shivratri Ka Pawan M,Shivjogi Matwala,Devotional,T-series,Truetone,
494,1665519,Subah Subah Tu Nis Din M,Shivjogi Matwala,Devotional,T-series,Truetone,
495,1642830,Vishwanathashtakam,Shiva Sthuthi,Devotional,T-series,Truetone,
496,1642817,Namo Devadi Devaya,Shiva Sthuthi,Devotional,T-series,Truetone,
497,1642804,Sloka,Sri Shivachatrapathi Amba Bhavani,Devotional,Lahari Recording Company,Truetone,
498,1642802,Samba Sadashiva,Shiva Sthuthi,Devotional,T-series,Truetone,
499,1642786,Shivashtakam,Shiva Sthuthi,Devotional,T-series,Truetone,
500,1642772,Lingashtakam,Shiva Sthuthi,Devotional,T-series,Truetone,
501,1642769,Dandakam,Shiva Sthuthi,Devotional,T-series,Truetone,
502,1642766,Kalabhairavashtakam,Shiva Sthuthi,Devotional,T-series,Truetone,
503,1642764,Bilwashtakam,Shiva Sthuthi,Devotional,T-series,Truetone,
504,1571432,Mahadev Shankar Hain Jag Se Nirale,Shiv Vandana,Devotional,T-series,Truetone,
505,1571395,Karti Hoon Vrat Main Pooja Vidhi Se,Shiv Vandana,Devotional,T-series,Truetone,
506,1571366,Tu Hi Satyam Shivam Sundaram,Shiv Vandana,Devotional,T-series,Truetone,
507,1571338,Bhole Bhandari Sabke Hi Bhandar,Shiv Vandana,Devotional,T-series,Truetone,
508,1571336,Mere Shankar Ji Hain Pyare,Shiv Vandana,Devotional,T-series,Truetone,
509,1571333,Hey Shambho Tere Mandir Mein,Shiv Vandana,Devotional,T-series,Truetone,
510,1571328,Hey Shiv Shankar Bhole Shambhu,Shiv Vandana,Devotional,T-series,Truetone,
511,1571325,Shivratri Ki Mahima Apaar,Shiv Vandana,Devotional,T-series,Truetone,
512,1571322,Shiv Naam Ki Main Mala Japun,Shiv Vandana,Devotional,T-series,Truetone,
513,1571310,Mahadev Shankar Hain Jag Se Nirale,Shiv Vandana,Devotional,T-series,Truetone,
514,1558087,Shiv Shiv Shiv Namah Shivay,Bolo Om Namah Shivay,Bollywood,Sanskar Info Tv Pvt.Ltd.,Truetone,
515,1558086,Bhole Tumhari Chowkhat,Bolo Om Namah Shivay,Devotional,Sanskar Info Tv Pvt.Ltd.,Truetone,
516,1558084,Khushboo Se,Bolo Om Namah Shivay,Devotional,Sanskar Info Tv Pvt.Ltd.,Truetone,
517,1558082,Bolo Om Namah Shivay,Bolo Om Namah Shivay,Devotional,Sanskar Info Tv Pvt.Ltd.,Truetone,
518,1558081,Man Tu Shankar Bhajle,Bolo Om Namah Shivay,Devotional,Sanskar Info Tv Pvt.Ltd.,Truetone,
519,1558078,Paidal Chalte Chalte,Bolo Om Namah Shivay,Devotional,Sanskar Info Tv Pvt.Ltd.,Truetone,
520,1558077,Shri Rudrashtakm,Bolo Om Namah Shivay,Devotional,Sanskar Info Tv Pvt.Ltd.,Truetone,
521,1558073,Sharnagat Ko Godh Main Lelo,He Shiva (Vol -2),Devotional,Sanskar Info Tv Pvt.Ltd.,Truetone,
522,1513825,Play 2,Shiv Barat Vol.2,Devotional,Zee Entertainment Enterprises Ltd.,Truetone,
523,1513806,Play 1,Shiv Barat Vol.1,Devotional,Zee Entertainment Enterprises Ltd.,Truetone,
524,1506134,Mahakal Tripurari,Shivganga,Devotional,T-series,Truetone,
525,1506130,Hai Kan Kan Mein,Shivganga,Devotional,T-series,Truetone,
526,1506122,Ohm Namah Shivay Bolo,Shivganga,Devotional,T-series,Truetone,
527,1506121,Kaal Kare Na Uska Kuchh Bhi,Shivganga,Devotional,T-series,Truetone,
528,1506106,Shankar Namami Shankar Namami,Shivganga,Devotional,T-series,Truetone,
529,1506103,Shankar Mahadev,Shivganga,Devotional,T-series,Truetone,
530,1506101,Shivshankar Ko Man Mein Dhar,Shivganga,Devotional,T-series,Truetone,
531,1506096,Dukhiya Ye Sansar Hai,Shivganga,Devotional,T-series,Truetone,
532,1506087,Tu Hai Devon Ka Dev,Shivganga,Devotional,T-series,Truetone,
533,1506085,Jai Jai Onkareshwar,Shivganga,Devotional,T-series,Truetone,
534,1478078,Vishwanathashtakam,Shiva Stuthi (Srishaila Mallikarjunaya Namah),Devotional,Lahari Recording Company,Truetone,
535,1478076,Bilvashtakam,Shiva Stuthi (Srishaila Mallikarjunaya Namah),Devotional,Lahari Recording Company,Truetone,
536,1478063,Om Srishaila Mallikarjunayanamaha,Shiva Stuthi (Srishaila Mallikarjunaya Namah),Devotional,Lahari Recording Company,Truetone,
537,1478053,Shivastakam,Shiva Stuthi (Srishaila Mallikarjunaya Namah),Devotional,Lahari Recording Company,Truetone,
538,1477985,Lingashtakam,Shiva Stuthi (Srishaila Mallikarjunaya Namah),Devotional,Lahari Recording Company,Truetone,
539,1477339,Jab Shiv Mandir Ki Ghanti Baje,Shivalay,Devotional,T-series,Truetone,
540,1477336,Arpinchu Ninnu,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
541,1477331,Rudraksh Mann Ka,Shivalay,Devotional,T-series,Truetone,
542,1477326,Mann Mandir Mein Sanj (F),Shivalay,Devotional,T-series,Truetone,
543,1477314,Shubh Shubh Shiv Naam (M),Shivalay,Devotional,T-series,Truetone,
544,1477313,Ban Banke Aansoo,Shivalay,Devotional,T-series,Truetone,
545,1477311,Chandrashekarastakam,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
546,1477294,Bane Siyaahi,Shivalay,Devotional,T-series,Truetone,
547,1477293,Vande Shambo,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
548,1477289,Mahadeva,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
549,1477271,Subah Jab Palkein Khole,Shivalay,Devotional,T-series,Truetone,
550,1477268,Aaee Aaee Mahashiv Raat,Shivalay,Devotional,T-series,Truetone,
551,1477252,Mangala Shasanam,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
552,1477243,Kailasa Giri Paina,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
553,1477241,Veda Saara Shiva,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
554,1477183,Hara Hara Mahadeva,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
555,1477142,Shiva Varnamala Stothram,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
556,1477137,Chalo Shivalay Chalo Shivalay (Duet),Shivalay,Devotional,T-series,Truetone,
557,1477135,Shubh Shubh Shiv Naam F,Shivalay,Devotional,T-series,Truetone,
558,1477126,Chalo Shivalay Chalo Shivalay F,Shivalay,Devotional,T-series,Truetone,
559,1477123,Mann Mandir Mein Sanj (M),Shivalay,Devotional,T-series,Truetone,
560,1477121,Thimi Thimi Thaka,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
561,1477073,Shivathandava Stuthi,Shivadhyanam,Devotional,Lahari Recording Company,Truetone,
562,1477066,Shiv Ki Bhakti Mein,Shivalay,Devotional,T-series,Truetone,
563,1476396,Bhole Baba Ke Darbar Mein,Shivji Ke Mandir Chalo,Devotional,T-series,Truetone,
564,1476391,Dam Dam Damroo Wala,Shivji Ke Mandir Chalo,Devotional,T-series,Truetone,
565,1476382,Laaya Kaise Tu Baraat,Shivji Ke Mandir Chalo,Devotional,T-series,Truetone,
566,1476378,Shivji Ke Mandir Chalo,Shivji Ke Mandir Chalo,Devotional,T-series,Truetone,
567,1476360,Matwale Bhole Ke Nain,Shivji Ke Mandir Chalo,Devotional,T-series,Truetone,
568,1476355,Jab Amarnath Main Aa Gaya,Shivji Ke Mandir Chalo,Devotional,T-series,Truetone,
569,1476276,Aa Gaye Hain Dekho Bholenath,Shivji Ke Mandir Chalo,Devotional,T-series,Truetone,
570,1476236,Bhang Ka Lota Gaura Raani,Shivji Ke Mandir Chalo,Devotional,T-series,Truetone,
571,1476223,Bhandari Shiv Tripurari,Shivji Ke Mandir Chalo,Devotional,T-series,Truetone,
572,1476212,Aayee Hai Shivratri,Shivji Ke Mandir Chalo,Devotional,T-series,Truetone,
573,1383433,Shambo Shiva,Shambo Shiva,Devotional,Krishna Audios,Truetone,
574,1383387,Om Namo Kailasa,108 Shivalaya Geethangal,Devotional,Krishna Audios,Truetone,
575,1383323,Ambili Kalachoodum,108 Shivalaya Geethangal,Devotional,Krishna Audios,Truetone,
576,1363496,Om Sri Manjunathaya Namah,Shiva Stuthi (Manjunathaya Namah),Devotional,Lahari Recording Company,Truetone,
577,1363491,Om Namo Shivaya,Ettha Nodidarattha Shivanamma,Devotional,Lahari Recording Company,Truetone,
578,1363490,Om Sri Murudeshawara Namah,Shiva Stuthi (Mahabaleshwara Namah),Devotional,Lahari Recording Company,Truetone,
579,1335930,Om Bhur Buhassaha,Shiva And Gayathri Mantra Smarane,Devotional,Aananda Audio Video,Truetone,
580,1335873,Om Namah Shivaya,Shiva And Gayathri Mantra Smarane,Devotional,Aananda Audio Video,Truetone,
581,1329752,Guruve Shivanu,Shiva Charanara Tatva Padagalu,Devotional,Ananda Audio Video,Truetone,
582,1329751,Nijaguna Ganave Maadu,Shiva Charanara Tatva Padagalu,Devotional,Ananda Audio Video,Truetone,
583,1329747,Shiva Shiva Shiva,Shiva Charanara Tatva Padagalu,Devotional,Ananda Audio Video,Truetone,
584,1329742,Beduvenu Abhava,Shiva Charanara Tatva Padagalu,Devotional,Ananda Audio Video,Truetone,
585,1329737,Mannavella Neeve,Shiva Charanara Tatva Padagalu,Devotional,Ananda Audio Video,Truetone,
586,1329731,Kolluvane Maadiga,Shiva Charanara Tatva Padagalu,Devotional,Ananda Audio Video,Truetone,
587,1329718,Varavindolagenna,Shiva Charanara Tatva Padagalu,Devotional,Ananda Audio Video,Truetone,
588,1329715,Bhakthi Ellade Badava,Shiva Charanara Tatva Padagalu,Devotional,Ananda Audio Video,Truetone,
